,login,score(oc),level(oc),score(cj),level(cj),score(j),level(j),score(g),level(g),score(js),level(js),score(s),level(s)
0,qubblr,1.7161922950369342,1,1.7161922950369342,1,1.7161922950369342,1,1.7161922950369342,1,1.7161922950369342,1,4.313348621244016,1
0,heyzooi,14.362720918157661,1,12.817647525339648,1,12.817647525339648,1,12.817647525339648,1,12.817647525339648,1,12.817647525339648,1
0,artem-alexandrov,0.8786497928410105,1,0.8786497928410105,1,0.8786497928410105,1,0.8786497928410105,1,0.8786497928410105,1,0.8786497928410105,1
0,cmelchior,12.528251383303491,1,12.528251383303491,1,21.02154601710686,2,12.528251383303491,1,12.528251383303491,1,12.528251383303491,1
0,osianSmith,3.4376678878148894,1,3.4376678878148894,1,3.4376678878148894,1,3.4376678878148894,1,3.4376678878148894,1,3.9473901574443166,1
0,irace,35.479539169103255,2,33.892013273076294,2,33.892013273076294,2,33.892013273076294,2,33.892013273076294,2,33.892013273076294,2
0,SandyChapman,6.562089489497383,1,6.562089489497383,1,6.562089489497383,1,6.562089489497383,1,6.562089489497383,1,6.562089489497383,1
0,phoney,4.864189851186464,1,3.3315265462928187,1,3.3315265462928187,1,3.3315265462928187,1,3.3315265462928187,1,52.367263993813026,3
0,bdash,3.384589311563662,1,3.384589311563662,1,3.384589311563662,1,3.384589311563662,1,3.384589311563662,1,3.384589311563662,1
0,kishikawakatsumi,115.16332594790357,5,93.99767093020377,5,93.99767093020377,5,93.99767093020377,5,93.99767093020377,5,93.99767093020377,5
0,jgavris,9.042852333921571,1,9.042852333921571,1,9.042852333921571,1,9.042852333921571,1,9.042852333921571,1,9.042852333921571,1
0,crontab,6.431510279616667,1,6.431510279616667,1,6.431510279616667,1,6.431510279616667,1,6.591544704574839,1,6.431510279616667,1
0,mbalex99,30.722202801974852,2,30.722202801974852,2,30.722202801974852,2,30.722202801974852,2,130.72220280197487,5,30.722202801974852,2
0,geoffmacd,40.854863999592276,3,9.673674854964853,1,9.673674854964853,1,9.673674854964853,1,9.673674854964853,1,9.673674854964853,1
0,austinzheng,12.77969022433453,1,12.738458957519269,1,12.738458957519269,1,12.738458957519269,1,12.738458957519269,1,12.738458957519269,1
0,icanzilb,44.57421008138368,3,44.452028287901506,3,44.452028287901506,3,44.452028287901506,3,44.452028287901506,3,44.452028287901506,3
0,mohuilin,18.28208698057045,1,18.28208698057045,1,18.28208698057045,1,18.28208698057045,1,18.28208698057045,1,18.28208698057045,1
0,gcox,1.0677788069640315,1,1.0677788069640315,1,1.0677788069640315,1,1.0677788069640315,1,1.0677788069640315,1,1.0677788069640315,1
0,fawadsuhail,2.3457202609811407,1,2.3457202609811407,1,2.3457202609811407,1,2.3457202609811407,1,2.3457202609811407,1,5.000713377454955,1
0,BenjaminKim,5.066506919910064,1,5.066506919910064,1,5.066506919910064,1,5.066506919910064,1,5.066506919910064,1,5.066506919910064,1
0,bigfish24,10.854789283889033,1,7.6339585733062405,1,7.6339585733062405,1,7.6339585733062405,1,7.6339585733062405,1,7.6339585733062405,1
0,emanuelez,8.113150052811445,1,8.113150052811445,1,12.883446682931845,1,8.113150052811445,1,8.146687930235366,1,8.113150052811445,1
0,jpsim,43.30090191457406,3,40.459724521729996,3,40.459724521729996,3,40.459724521729996,3,40.459724521729996,3,105.28907754612004,5
0,larkost,2.920614613511726,1,2.920614613511726,1,2.920614613511726,1,2.920614613511726,1,2.920614613511726,1,2.920614613511726,1
0,nathan-contino-mongo,4.873779046675,1,4.873779046675,1,4.873779046675,1,4.873779046675,1,4.873779046675,1,4.873779046675,1
0,aviwarner,12.463348376935658,1,12.463348376935658,1,12.463348376935658,1,12.463348376935658,1,12.715923221212618,1,12.463348376935658,1
0,d-date,12.48399143381778,1,12.48399143381778,1,12.48399143381778,1,12.48399143381778,1,12.48399143381778,1,12.48399143381778,1
0,nahive,7.10988329606928,1,7.10988329606928,1,7.10988329606928,1,7.10988329606928,1,7.124288631470913,1,7.10988329606928,1
0,1amageek,50.5116799915327,3,47.83968454709338,3,47.83968454709338,3,47.83968454709338,3,47.83968454709338,3,47.83968454709338,3
0,pixelchef,5.7175482157830855,1,5.7175482157830855,1,5.7175482157830855,1,5.7175482157830855,1,6.910574554980781,1,5.7175482157830855,1
0,TimOliver,73.83497492825724,4,51.64363254056097,3,51.64363254056097,3,51.64363254056097,3,51.64363254056097,3,51.64363254056097,3
0,dimazen,8.49152914129442,1,7.51809905812473,1,7.51809905812473,1,7.51809905812473,1,7.51809905812473,1,7.51809905812473,1
0,andkon,19.296329134354462,1,18.14220258821104,1,18.14220258821104,1,18.14220258821104,1,18.14220258821104,1,18.14220258821104,1
0,tebica,4.8966328688535325,1,4.8966328688535325,1,4.8966328688535325,1,4.8966328688535325,1,4.8966328688535325,1,4.8966328688535325,1
0,noisypigeon,0.6780339228128368,1,0.6780339228128368,1,0.6780339228128368,1,0.6780339228128368,1,0.6780339228128368,1,0.6780339228128368,1
0,0xced,185.2454120096293,5,185.1355588883119,5,185.1355588883119,5,185.1355588883119,5,185.1355588883119,5,185.1355588883119,5
0,stel,3.4572050816638216,1,2.984505181549328,1,2.984505181549328,1,2.984505181549328,1,2.984505181549328,1,2.984505181549328,1
0,radu-tutueanu,0.9026885257951626,1,0.9026885257951626,1,0.9026885257951626,1,0.9026885257951626,1,1.6108843834976838,1,0.9026885257951626,1
0,teotwaki,8.663478220135822,1,8.663478220135822,1,8.663478220135822,1,8.663478220135822,1,9.027200780573791,1,8.663478220135822,1
0,ryanhornik-as,0.3863004744176598,1,0.3863004744176598,1,0.3863004744176598,1,0.3863004744176598,1,0.3863004744176598,1,0.3863004744176598,1
0,rokgregoric,14.24387677026195,1,13.62137187252247,1,13.62137187252247,1,13.62137187252247,1,13.62137187252247,1,13.62137187252247,1
0,jdanthinne,5.535585990315346,1,5.535585990315346,1,5.535585990315346,1,5.535585990315346,1,5.662413247777791,1,5.535585990315346,1
0,morten-krogh,6.800072794748637,1,6.800072794748637,1,6.800072794748637,1,6.800072794748637,1,6.800072794748637,1,6.800072794748637,1
0,mrackwitz,19.70738784561913,1,19.667261506969584,1,19.667261506969584,1,19.667261506969584,1,19.667261506969584,1,19.667261506969584,1
0,sora0077,38.11660209475062,2,33.194019177451814,2,33.194019177451814,2,33.194019177451814,2,33.194019177451814,2,33.194019177451814,2
0,AnthonyMDev,11.665089919477785,1,10.703802415308134,1,10.703802415308134,1,10.703802415308134,1,10.703802415308134,1,10.703802415308134,1
0,bnickel,17.104063752991223,1,17.104063752991223,1,17.104063752991223,1,17.104063752991223,1,19.653526042964884,1,17.104063752991223,1
0,koyachi,25.016201424219915,2,25.016201424219915,2,25.016201424219915,2,25.016201424219915,2,25.016201424219915,2,25.016201424219915,2
0,esuEichi,7.024597088140598,1,7.024597088140598,1,7.024597088140598,1,7.024597088140598,1,7.045538808005361,1,7.024597088140598,1
0,adomanico,0.2967389027590806,1,0.2967389027590806,1,0.2967389027590806,1,0.2967389027590806,1,0.2967389027590806,1,0.2967389027590806,1
0,beeender,13.759616736350738,1,13.759616736350738,1,13.759616736350738,1,13.759616736350738,1,13.759616736350738,1,13.759616736350738,1
0,lesyk,14.356599930050221,1,12.439189007032777,1,12.439189007032777,1,12.439189007032777,1,12.607938611275124,1,12.439189007032777,1
0,RafaelPlantard,16.654021620048216,1,16.654021620048216,1,16.654021620048216,1,16.654021620048216,1,16.654021620048216,1,16.654021620048216,1
0,danielgindi,125.03948006992314,5,125.03948006992314,5,125.03948006992314,5,125.03948006992314,5,125.09644971843588,5,125.03948006992314,5
0,IljaKosynkin,4.575998157960183,1,4.183504411853601,1,4.183504411853601,1,4.183504411853601,1,4.183504411853601,1,4.183504411853601,1
0,skydivedan,2.245496574748989,1,2.245496574748989,1,2.245496574748989,1,2.245496574748989,1,2.245496574748989,1,2.934986966256652,1
0,JadenGeller,2.528019295047689,1,2.3251544838229212,1,2.3251544838229212,1,2.3251544838229212,1,2.3251544838229212,1,2.3251544838229212,1
0,zaki50,27.494602415472038,2,27.494602415472038,2,27.494602415472038,2,27.494602415472038,2,27.494602415472038,2,27.494602415472038,2
0,ZhengzheYang,4.327432995862813,1,4.327432995862813,1,7.823995599374959,1,4.327432995862813,1,4.327432995862813,1,4.327432995862813,1
0,johnma14,4.655294658671192,1,4.655294658671192,1,4.655294658671192,1,4.655294658671192,1,4.655294658671192,1,4.655294658671192,1
0,lambdai,8.495007948765965,1,8.495007948765965,1,8.495007948765965,1,8.495007948765965,1,14.732313915658205,1,8.495007948765965,1
0,zirain,5.733186138635603,1,5.733186138635603,1,5.733186138635603,1,5.733186138635603,1,5.733186138635603,1,5.733186138635603,1
0,howardjohn,21.381158180422894,2,21.381158180422894,2,21.381158180422894,2,21.381158180422894,2,22.242696450418954,2,21.381158180422894,2
0,litong01,15.319010750016297,1,15.319010750016297,1,15.319010750016297,1,15.319010750016297,1,16.406608709458222,1,15.319010750016297,1
0,stevenctl,17.375962527528483,1,17.375962527528483,1,17.375962527528483,1,17.375962527528483,1,17.427310107261917,1,17.375962527528483,1
0,ceastman-r7,0.5679282731663025,1,0.5679282731663025,1,0.5679282731663025,1,0.5679282731663025,1,0.5679282731663025,1,0.5679282731663025,1
0,bianpengyuan,4.525967818863494,1,4.525967818863494,1,4.525967818863494,1,4.641247284921499,1,4.525967818863494,1,4.525967818863494,1
0,ericvn,2.73062106315495,1,2.73062106315495,1,2.73062106315495,1,2.73062106315495,1,2.73062106315495,1,2.73062106315495,1
0,dddddai,3.8294745643413024,1,3.8294745643413024,1,3.8294745643413024,1,3.9658471117495218,1,3.8294745643413024,1,3.8294745643413024,1
0,nmittler,6.291551553552408,1,6.291551553552408,1,25.332024882477683,2,6.291551553552408,1,6.291551553552408,1,6.291551553552408,1
0,Monkeyanator,16.391274380646465,1,16.391274380646465,1,17.41291151290469,1,16.391274380646465,1,16.391274380646465,1,16.391274380646465,1
0,ramaraochavali,2.370339920137522,1,2.370339920137522,1,2.370339920137522,1,2.370339920137522,1,2.370339920137522,1,2.370339920137522,1
0,costinm,15.706023676731204,1,15.706023676731204,1,15.706023676731204,1,15.706023676731204,1,15.706023676731204,1,15.706023676731204,1
0,frankbu,3.511064689502873,1,3.511064689502873,1,3.511064689502873,1,3.511064689502873,1,3.511064689502873,1,3.511064689502873,1
0,lgadban,5.159865448706377,1,5.159865448706377,1,5.159865448706377,1,5.159865448706377,1,5.159865448706377,1,5.159865448706377,1
0,ruigulala,14.433788661413494,1,14.433788661413494,1,14.433788661413494,1,14.433788661413494,1,14.433788661413494,1,14.433788661413494,1
0,lei-tang,4.1701707291379915,1,4.1701707291379915,1,4.1701707291379915,1,4.1701707291379915,1,4.1701707291379915,1,4.1701707291379915,1
0,zhlsunshine,3.931951257272522,1,3.931951257272522,1,3.931951257272522,1,103.93195125727253,5,3.931951257272522,1,3.931951257272522,1
0,hzxuzhonghu,11.643010328772904,1,11.643010328772904,1,11.643010328772904,1,11.643010328772904,1,11.643010328772904,1,11.643010328772904,1
0,shankgan,2.6633512685023337,1,2.6633512685023337,1,2.6633512685023337,1,2.6633512685023337,1,2.6633512685023337,1,2.6633512685023337,1
0,douglas-reid,4.035374101057382,1,4.035374101057382,1,4.035374101057382,1,6.175184427686902,1,4.035374101057382,1,4.035374101057382,1
0,therealmitchconnors,6.447227879199449,1,6.447227879199449,1,6.447227879199449,1,6.447227879199449,1,6.447227879199449,1,6.447227879199449,1
0,esnible,3.934854094551024,1,3.934854094551024,1,3.934854094551024,1,3.934854094551024,1,3.934854094551024,1,3.934854094551024,1
0,yangminzhu,4.7504110526811,1,4.7504110526811,1,4.7504110526811,1,4.7504110526811,1,4.7504110526811,1,4.7504110526811,1
0,morvencao,11.972753639695103,1,11.972753639695103,1,11.972753639695103,1,12.26596057175585,1,11.972753639695103,1,11.972753639695103,1
0,ostromart,4.944250089746835,1,4.944250089746835,1,4.944250089746835,1,8.649533888759663,1,4.944250089746835,1,4.944250089746835,1
0,richardwxn,6.327550522763217,1,6.327550522763217,1,7.64704881643884,1,6.327550522763217,1,6.327550522763217,1,6.327550522763217,1
0,hanxiaop,6.8193736554543385,1,6.8193736554543385,1,6.8193736554543385,1,6.8193736554543385,1,6.8193736554543385,1,6.8193736554543385,1
0,myidpt,5.691832408739356,1,5.691832408739356,1,5.691832408739356,1,5.691832408739356,1,5.691832408739356,1,5.691832408739356,1
0,liminw,2.7304924790407368,1,2.7304924790407368,1,2.7304924790407368,1,2.7304924790407368,1,3.2572744876035955,1,2.7304924790407368,1
0,jacob-delgado,9.120322277419856,1,9.120322277419856,1,9.120322277419856,1,9.128599912393543,1,9.1374413795852,1,9.120322277419856,1
0,irisdingbj,8.042453359074443,1,8.042453359074443,1,8.042453359074443,1,8.042453359074443,1,8.042453359074443,1,8.042453359074443,1
0,Kmoneal,2.5758947888346033,1,2.5758947888346033,1,2.5758947888346033,1,2.5758947888346033,1,2.5758947888346033,1,2.5758947888346033,1
0,aryan16,6.223364244157137,1,6.223364244157137,1,6.223364244157137,1,6.223364244157137,1,6.223364244157137,1,6.223364244157137,1
0,jtrbs,1.7954186236637901,1,1.7954186236637901,1,1.7954186236637901,1,1.7954186236637901,1,1.7954186236637901,1,1.7954186236637901,1
0,kebe7jun,9.877482863800994,1,9.877482863800994,1,9.877482863800994,1,9.877482863800994,1,9.971628198947785,1,9.877482863800994,1
0,GregHanson,2.19650319801078,1,2.19650319801078,1,2.19650319801078,1,2.45995828523085,1,2.19650319801078,1,2.19650319801078,1
0,nmnellis,6.355218863965255,1,6.355218863965255,1,6.355218863965255,1,7.486884712396637,1,7.052180310871769,1,6.355218863965255,1
0,dgn,3.6676260190530234,1,3.6676260190530234,1,3.6676260190530234,1,3.6676260190530234,1,3.6676260190530234,1,3.6676260190530234,1
0,mandarjog,19.028995062001865,1,19.028995062001865,1,19.028995062001865,1,19.028995062001865,1,19.028995062001865,1,19.028995062001865,1
0,linsun,14.263598956617294,1,14.263598956617294,1,14.263598956617294,1,14.263598956617294,1,14.263598956617294,1,14.263598956617294,1
0,nicole-lihui,6.46903526172012,1,6.467302269123371,1,6.467302269123371,1,6.467302269123371,1,6.467302269123371,1,6.7737424431267765,1
0,justinpettit,2.537051827380591,1,2.537051827380591,1,2.537051827380591,1,2.537051827380591,1,2.537051827380591,1,2.537051827380591,1
0,ZhiHanZ,21.825665260742156,2,21.825665260742156,2,21.825665260742156,2,21.825665260742156,2,21.825665260742156,2,21.825665260742156,2
0,brian-avery,15.907283802638968,1,15.907283802638968,1,15.907283802638968,1,15.907283802638968,1,15.907283802638968,1,15.907283802638968,1
0,sergii-ssh,0.6563964104434892,1,0.6563964104434892,1,0.6563964104434892,1,0.6563964104434892,1,0.6563964104434892,1,0.6563964104434892,1
0,Shikugawa,17.585189177419842,1,17.585189177419842,1,17.585189177419842,1,17.585189177419842,1,17.767692423970026,1,17.585189177419842,1
0,stewartbutler,1.2172685488410429,1,1.2172685488410429,1,1.2172685488410429,1,1.2804882415609402,1,1.2172685488410429,1,1.2172685488410429,1
0,zackzhangkai,8.618560578566093,1,8.618560578566093,1,8.618560578566093,1,8.618560578566093,1,8.618560578566093,1,8.618560578566093,1
0,nielsole,10.281028518199468,1,10.281028518199468,1,10.281028518199468,1,10.281028518199468,1,10.302174500078705,1,10.281028518199468,1
0,jwendell,42.167972633941005,3,42.167972633941005,3,42.167972633941005,3,42.167972633941005,3,42.171153285309224,3,42.167972633941005,3
0,su225,8.167847005848278,1,8.167847005848278,1,8.167847005848278,1,13.695258602493295,1,8.167847005848278,1,8.167847005848278,1
0,yingzhuivy,3.1808908466072996,1,3.1808908466072996,1,3.1808908466072996,1,3.1808908466072996,1,3.1808908466072996,1,3.1808908466072996,1
0,tbarrella,2.3099127825845707,1,2.3099127825845707,1,2.3099127825845707,1,2.3099127825845707,1,2.3099127825845707,1,2.3099127825845707,1
0,eliavem,1.7504785033117503,1,1.7504785033117503,1,1.7504785033117503,1,2.145946980529436,1,1.7504785033117503,1,1.7504785033117503,1
0,zhaohuabing,27.199439303894113,2,27.199439303894113,2,27.61276449797344,2,27.199439303894113,2,27.199439303894113,2,27.199439303894113,2
0,xulingqing,1.3350310059282975,1,1.3350310059282975,1,1.3350310059282975,1,1.3350310059282975,1,1.3350310059282975,1,1.3350310059282975,1
0,kyessenov,9.981989886142689,1,9.981989886142689,1,9.981989886142689,1,9.981989886142689,1,9.981989886142689,1,9.981989886142689,1
0,sunbit,4.688911103939797,1,4.688911103939797,1,4.688911103939797,1,4.688911103939797,1,4.688911103939797,1,4.688911103939797,1
0,JimmyCYJ,17.381364053150698,1,17.381364053150698,1,17.381364053150698,1,17.381364053150698,1,17.381364053150698,1,17.381364053150698,1
0,jasonwzm,12.025124858777295,1,12.025124858777295,1,12.025124858777295,1,12.025124858777295,1,12.149773321418696,1,12.025124858777295,1
0,incfly,8.869942001161098,1,8.869942001161098,1,8.869942001161098,1,8.869942001161098,1,8.869942001161098,1,8.869942001161098,1
0,adiprerepa,12.488355884238207,1,12.488355884238207,1,15.087426130992132,1,12.488355884238207,1,12.488355884238207,1,12.488355884238207,1
0,zufardhiyaulhaq,32.2343914797204,2,32.2343914797204,2,32.2343914797204,2,32.2343914797204,2,32.2343914797204,2,32.2343914797204,2
0,devincd,5.9837644395806215,1,5.9837644395806215,1,5.9837644395806215,1,5.9837644395806215,1,5.9837644395806215,1,5.9837644395806215,1
0,silenceshell,18.521731483629637,1,18.521731483629637,1,18.521731483629637,1,18.976060496156613,1,18.521731483629637,1,18.521731483629637,1
0,ChenglongGao327,3.9719790141701643,1,3.9719790141701643,1,3.9719790141701643,1,3.9719790141701643,1,3.9719790141701643,1,3.9719790141701643,1
0,nak3,20.37269162040749,2,20.37269162040749,2,20.37269162040749,2,20.37269162040749,2,20.37269162040749,2,20.37269162040749,2
0,jmazzitelli,8.213581416045816,1,8.213581416045816,1,10.640508978800353,1,8.213581416045816,1,8.213581416045816,1,8.213581416045816,1
0,gy95,6.813785613421905,1,6.813785613421905,1,6.813785613421905,1,6.813785613421905,1,6.813785613421905,1,6.813785613421905,1
0,S-Chan,2.14049621584098,1,2.14049621584098,1,2.14049621584098,1,2.14049621584098,1,2.14049621584098,1,2.14049621584098,1
0,JoshVanL,27.83743120934354,2,27.83743120934354,2,28.413888374827177,2,27.83743120934354,2,27.83743120934354,2,27.83743120934354,2
0,williamaronli,1.8593400721055326,1,1.8593400721055326,1,1.8593400721055326,1,2.525671822088084,1,1.8593400721055326,1,1.8593400721055326,1
0,kailun-qin,5.411803737569025,1,5.411803737569025,1,5.411803737569025,1,5.411803737569025,1,5.411803737569025,1,5.411803737569025,1
0,ryantking,14.389172251035335,1,14.389172251035335,1,14.389172251035335,1,14.389172251035335,1,14.389172251035335,1,14.389172251035335,1
0,shamsher31,20.05180919603651,2,20.05180919603651,2,20.05180919603651,2,20.05180919603651,2,20.060952352874818,2,20.05180919603651,2
0,akshitgrover,28.037102431269794,2,28.037102431269794,2,28.037102431269794,2,28.037102431269794,2,28.640920399576697,2,28.037102431269794,2
0,nrjpoddar,5.516452311497631,1,5.516452311497631,1,5.63920106110262,1,5.516452311497631,1,5.516452311497631,1,5.516452311497631,1
0,chizhg,11.465541128748553,1,11.465541128748553,1,11.465541128748553,1,11.465541128748553,1,11.465541128748553,1,11.465541128748553,1
0,qfel,2.128192273507715,1,2.128192273507715,1,2.128192273507715,1,2.128192273507715,1,2.128192273507715,1,2.128192273507715,1
0,wzshiming,63.40871716067888,4,63.40871716067888,4,63.40871716067888,4,64.38282209822263,4,63.40871716067888,4,63.40871716067888,4
0,lizan,16.53583038575677,1,16.409298664548523,1,16.409298664548523,1,16.409298664548523,1,16.409298664548523,1,16.409298664548523,1
0,sridharlreddy,2.72646007825824,1,2.72646007825824,1,2.72646007825824,1,2.72646007825824,1,2.72646007825824,1,2.72646007825824,1
0,domcyrus,2.8393318795271454,1,2.8393318795271454,1,2.8393318795271454,1,2.8393318795271454,1,2.8393318795271454,1,2.8393318795271454,1
0,zhongfox,12.106310527129335,1,12.106310527129335,1,12.106310527129335,1,12.106310527129335,1,12.106310527129335,1,12.106310527129335,1
0,smwyzi,2.305226805459024,1,2.305226805459024,1,2.305226805459024,1,2.305226805459024,1,2.305226805459024,1,2.305226805459024,1
